repo_url,n_stars,n_issues,n_pulls,n_commits,n_forks,checkstyle_url
https://github.com/Blazemeter/RTEPlugin,19,21,3,36,11,https://github.com/Blazemeter/RTEPlugin/blob/master/checkstyle.xml
https://github.com/shiruka/shiruka,18,25,25,389,2,https://github.com/shiruka/shiruka/blob/master/checkstyle.xml
https://github.com/MrIvanPlays/AnnotationConfig,18,4,4,100,1,https://github.com/MrIvanPlays/AnnotationConfig/blob/master/checkstyle.xml
https://github.com/aspose-words-cloud/aspose-words-cloud-java,18,1,1,477,4,https://github.com/aspose-words-cloud/aspose-words-cloud-java/blob/master/checkstyle.xml
https://github.com/vrendina/RxQueue,18,0,0,14,1,https://github.com/vrendina/RxQueue/blob/main/checkstyle.xml
https://github.com/payneteasy/pos-proxy,18,4,3,39,4,https://github.com/payneteasy/pos-proxy/blob/master/checkstyle.xml
https://github.com/LeonardoFerreiraa/JBacon,18,0,0,42,1,https://github.com/LeonardoFerreiraa/JBacon/blob/master/checkstyle.xml
https://github.com/iSergio/cesiumjs4gwt,18,0,0,1170,7,https://github.com/iSergio/cesiumjs4gwt/blob/master/checkstyle.xml
https://github.com/HtmlUnit/htmlunit-neko,18,8,5,885,15,https://github.com/HtmlUnit/htmlunit-neko/blob/master/checkstyle.xml
https://github.com/hyperledger-archives/sawtooth-sdk-java,18,7,2,6558,38,https://github.com/hyperledger-archives/sawtooth-sdk-java/blob/main/checkstyle.xml
https://github.com/vincetreur/Ristretto,18,0,0,27,1,https://github.com/vincetreur/Ristretto/blob/master/checkstyle.xml
https://github.com/remal-gradle-plugins/sonarlint,18,8,0,720,2,https://github.com/remal-gradle-plugins/sonarlint/blob/main/checkstyle.xml
https://github.com/pwittchen/ReactiveBus,18,0,0,102,4,https://github.com/pwittchen/ReactiveBus/blob/master/checkstyle.xml
https://github.com/mfnalex/JeffLib,18,3,2,405,7,https://github.com/mfnalex/JeffLib/blob/master/checkstyle.xml
https://github.com/osglworks/java-excel,18,3,0,89,9,https://github.com/osglworks/java-excel/blob/master/checkstyle.xml
https://github.com/Yiuman/autoflow,18,1,1,277,0,https://github.com/Yiuman/autoflow/blob/main/checkstyle.xml
https://github.com/docusign/code-examples-java,18,8,6,745,29,https://github.com/docusign/code-examples-java/blob/master/checkstyle.xml
https://github.com/acm19/aws-request-signing-apache-interceptor,18,8,2,127,7,https://github.com/acm19/aws-request-signing-apache-interceptor/blob/master/checkstyle.xml
https://github.com/derklaro/ps-system,18,22,11,115,9,https://github.com/derklaro/ps-system/blob/dev/2.0.0/checkstyle.xml
https://github.com/FabricMC/access-widener,18,5,2,19,12,https://github.com/FabricMC/access-widener/blob/master/checkstyle.xml
https://github.com/scompt/android-hidablepassword,18,2,0,11,2,https://github.com/scompt/android-hidablepassword/blob/master/checkstyle.xml
https://github.com/powsybl/powsybl-open-rao,17,66,22,963,7,https://github.com/powsybl/powsybl-open-rao/blob/main/checkstyle.xml
https://github.com/scravy/bedrock,17,1,1,176,2,https://github.com/scravy/bedrock/blob/main/checkstyle.xml
https://github.com/sentrysoftware/metricshub,17,31,7,1141,4,https://github.com/sentrysoftware/metricshub/blob/main/checkstyle.xml
https://github.com/kickstarter/dropwizard-influxdb-reporter,17,8,4,13,8,https://github.com/kickstarter/dropwizard-influxdb-reporter/blob/master/checkstyle.xml
https://github.com/awslabs/aws-appflow-custom-connector-java,17,10,2,104,20,https://github.com/awslabs/aws-appflow-custom-connector-java/blob/main/checkstyle.xml
https://github.com/1element/sc,17,1,0,200,10,https://github.com/1element/sc/blob/master/checkstyle.xml
https://github.com/tikivn/android-template,17,0,0,159,8,https://github.com/tikivn/android-template/blob/master/checkstyle.xml
https://github.com/Infosys/Discourse-Java,17,3,0,10,12,https://github.com/Infosys/Discourse-Java/blob/main/checkstyle.xml
https://github.com/SelimHorri/jhipster-architectural-comparison,17,11,11,24,0,https://github.com/SelimHorri/jhipster-architectural-comparison/blob/master/checkstyle.xml
https://github.com/YogenRaii/kraker-info,17,6,1,49,10,https://github.com/YogenRaii/kraker-info/blob/master/checkstyle.xml
https://github.com/aws-samples/aws-athena-hive-metastore,17,16,12,40,12,https://github.com/aws-samples/aws-athena-hive-metastore/blob/master/checkstyle.xml
https://github.com/TritonDataCenter/java-http-signature,17,8,3,225,13,https://github.com/TritonDataCenter/java-http-signature/blob/master/checkstyle.xml
https://github.com/opencb/hpg-bigdata,17,24,1,558,14,https://github.com/opencb/hpg-bigdata/blob/develop/checkstyle.xml
https://github.com/spotify/docgenerator,17,1,1,11,5,https://github.com/spotify/docgenerator/blob/master/checkstyle.xml
https://github.com/distkv-project/drpc,17,6,1,74,11,https://github.com/distkv-project/drpc/blob/master/checkstyle.xml
https://github.com/growbit/turbogwt,17,2,0,60,1,https://github.com/growbit/turbogwt/blob/master/checkstyle.xml
https://github.com/gregorriegler/seamer,17,2,2,235,1,https://github.com/gregorriegler/seamer/blob/master/checkstyle.xml
https://github.com/hyperdevs-team/android-app-updates-helper,17,0,0,22,9,https://github.com/hyperdevs-team/android-app-updates-helper/blob/master/checkstyle.xml
https://github.com/royllo/explorer,17,23,12,1917,2,https://github.com/royllo/explorer/blob/development/checkstyle.xml
https://github.com/CwaniX/OpenSUN-Server,17,14,2,179,7,https://github.com/CwaniX/OpenSUN-Server/blob/master/checkstyle.xml
https://github.com/pawelByszewski/retrofitmock,17,0,0,4,3,https://github.com/pawelByszewski/retrofitmock/blob/master/checkstyle.xml
https://github.com/quarkus-qe/quarkus-test-suite,17,21,4,2749,35,https://github.com/quarkus-qe/quarkus-test-suite/blob/main/checkstyle.xml
https://github.com/spotify/crtauth-java,17,2,0,83,6,https://github.com/spotify/crtauth-java/blob/master/checkstyle.xml
https://github.com/CottonMC/CottonResources,17,17,1,172,12,https://github.com/CottonMC/CottonResources/blob/1.15.2/checkstyle.xml
https://github.com/gary-archer/oauth.apisample.javaspringboot,17,0,0,15,4,https://github.com/gary-archer/oauth.apisample.javaspringboot/blob/master/checkstyle.xml
https://github.com/Doom9527/aristotle-webservice,16,11,1,117,0,https://github.com/Doom9527/aristotle-webservice/blob/master/checkstyle.xml
https://github.com/vram-guild/frex,16,1,1,307,8,https://github.com/vram-guild/frex/blob/1.19/checkstyle.xml
https://github.com/material-motion-archive/runtime-android,16,13,0,119,1,https://github.com/material-motion-archive/runtime-android/blob/develop/checkstyle.xml
https://github.com/illusivesoulworks/cherishedworlds,16,1,0,115,9,https://github.com/illusivesoulworks/cherishedworlds/blob/1.21.1/checkstyle.xml
https://github.com/Pradyuman7/Algorithmics,16,1,0,195,21,https://github.com/Pradyuman7/Algorithmics/blob/master/checkstyle.xml
https://github.com/sergluka/ib-client,16,0,0,170,4,https://github.com/sergluka/ib-client/blob/master/checkstyle.xml
https://github.com/egetman/reactive-jms,16,3,2,26,0,https://github.com/egetman/reactive-jms/blob/master/checkstyle.xml
https://github.com/amazon-archives/dynamodb-key-diagnostics-library,16,2,1,16,7,https://github.com/amazon-archives/dynamodb-key-diagnostics-library/blob/master/checkstyle.xml
https://github.com/icuter/jsql,16,6,6,80,0,https://github.com/icuter/jsql/blob/master/checkstyle.xml
https://github.com/leadpony/joy,16,6,1,83,4,https://github.com/leadpony/joy/blob/master/checkstyle.xml
https://github.com/CloudLoaderMC/CloudLoader,16,0,0,14,0,https://github.com/CloudLoaderMC/CloudLoader/blob/1.19.x/checkstyle.xml
https://github.com/TheStonedTurtle/banked-experience,16,32,4,195,48,https://github.com/TheStonedTurtle/banked-experience/blob/master/checkstyle.xml
https://github.com/motech/motech,16,24,23,7754,53,https://github.com/motech/motech/blob/master/checkstyle.xml
https://github.com/kifj/wildfly-logstash,15,0,0,195,8,https://github.com/kifj/wildfly-logstash/blob/master/checkstyle.xml
https://github.com/jenkinsci/azure-keyvault-plugin,15,17,3,275,21,https://github.com/jenkinsci/azure-keyvault-plugin/blob/master/checkstyle.xml
https://github.com/transferwise/openbanking-client,15,9,5,210,14,https://github.com/transferwise/openbanking-client/blob/master/checkstyle.xml
https://github.com/whimxiqal/journey,15,10,2,117,2,https://github.com/whimxiqal/journey/blob/main/checkstyle.xml
https://github.com/AfterShip/aftership-sdk-java,15,0,0,217,29,https://github.com/AfterShip/aftership-sdk-java/blob/master/checkstyle.xml
https://github.com/quarkus-qe/quarkus-test-framework,15,23,1,2924,28,https://github.com/quarkus-qe/quarkus-test-framework/blob/main/checkstyle.xml
https://github.com/jitsi/jitsi-xmpp-extensions,15,7,6,105,50,https://github.com/jitsi/jitsi-xmpp-extensions/blob/master/checkstyle.xml
https://github.com/InfluxCommunity/influxdb3-java,15,4,1,258,3,https://github.com/InfluxCommunity/influxdb3-java/blob/main/checkstyle.xml
https://github.com/wenqiglantz/multi-tenancy-spring-boot,15,7,7,30,11,https://github.com/wenqiglantz/multi-tenancy-spring-boot/blob/main/checkstyle.xml
https://github.com/oldstuffs/SmartInventory,15,10,0,293,1,https://github.com/oldstuffs/SmartInventory/blob/master/checkstyle.xml
https://github.com/catch441/Ultimate_Economy,15,26,0,545,3,https://github.com/catch441/Ultimate_Economy/blob/master/checkstyle.xml
https://github.com/hexatomic/hexatomic,15,54,1,3881,9,https://github.com/hexatomic/hexatomic/blob/develop/checkstyle.xml
https://github.com/ManfredTremmel/gwt-commons-lang3,15,0,0,31,4,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/master/checkstyle.xml
https://github.com/GluuFederation/casa,15,21,8,910,7,https://github.com/GluuFederation/casa/blob/master/checkstyle.xml
https://github.com/illusivesoulworks/culinaryconstruct,15,11,0,187,11,https://github.com/illusivesoulworks/culinaryconstruct/blob/1.20.2/checkstyle.xml
https://github.com/illusivesoulworks/caelus,15,0,0,160,10,https://github.com/illusivesoulworks/caelus/blob/1.21.x/checkstyle.xml
https://github.com/jenkinsci/google-cloudbuild-plugin,14,13,4,61,18,https://github.com/jenkinsci/google-cloudbuild-plugin/blob/master/checkstyle.xml
https://github.com/irori-ab/claim-check-interceptors,14,3,3,91,1,https://github.com/irori-ab/claim-check-interceptors/blob/main/checkstyle.xml
https://github.com/GluuFederation/oxCore,14,23,5,1605,12,https://github.com/GluuFederation/oxCore/blob/master/checkstyle.xml
https://github.com/sizzlecar/mundo,14,1,1,103,2,https://github.com/sizzlecar/mundo/blob/master/checkstyle.xml
https://github.com/flipper83/secure-preferences,14,0,0,5,0,https://github.com/flipper83/secure-preferences/blob/master/checkstyle.xml
https://github.com/jamezp/jboss-logmanager-ext,14,1,1,28,20,https://github.com/jamezp/jboss-logmanager-ext/blob/master/checkstyle.xml
https://github.com/Le36/chip36,14,0,0,145,1,https://github.com/Le36/chip36/blob/main/checkstyle.xml
https://github.com/cstkennedy/cs330-examples,14,0,0,961,31,https://github.com/cstkennedy/cs330-examples/blob/master/checkstyle.xml
https://github.com/youngmonkeys/ezydata,14,0,0,166,5,https://github.com/youngmonkeys/ezydata/blob/master/checkstyle.xml
https://github.com/ValeryKorzhavin/stackoverflow,14,2,2,105,3,https://github.com/ValeryKorzhavin/stackoverflow/blob/master/checkstyle.xml
https://github.com/blockchain-lab/ScaleOutDistributedLedger,14,4,0,574,6,https://github.com/blockchain-lab/ScaleOutDistributedLedger/blob/master/checkstyle.xml
https://github.com/data-integrations/database-plugins,14,32,28,507,30,https://github.com/data-integrations/database-plugins/blob/develop/checkstyle.xml
https://github.com/contentful/discovery-app-android,14,0,0,26,6,https://github.com/contentful/discovery-app-android/blob/master/checkstyle.xml
https://github.com/snuspl/dolphin,14,39,5,445,2,https://github.com/snuspl/dolphin/blob/master/checkstyle.xml
https://github.com/RakhmaIs/java-explore-with-me,14,0,0,18,0,https://github.com/RakhmaIs/java-explore-with-me/blob/main/checkstyle.xml
https://github.com/qiwi/thrift-pool,14,0,0,2,3,https://github.com/qiwi/thrift-pool/blob/master/checkstyle.xml
https://github.com/ita-social-projects/dokazovi-be,13,42,3,681,11,https://github.com/ita-social-projects/dokazovi-be/blob/develop/checkstyle.xml
https://github.com/ECharts-Java/Snapshot-PhantomJS,13,3,1,25,0,https://github.com/ECharts-Java/Snapshot-PhantomJS/blob/main/checkstyle.xml
https://github.com/amihaiemil/zold-java-client,13,11,2,80,5,https://github.com/amihaiemil/zold-java-client/blob/master/checkstyle.xml
https://github.com/always0ne/springboot-multimodule-msa,13,0,0,15,3,https://github.com/always0ne/springboot-multimodule-msa/blob/develop/checkstyle.xml
https://github.com/ASSERT-KTH/deptrim,13,11,10,157,2,https://github.com/ASSERT-KTH/deptrim/blob/main/checkstyle.xml
https://github.com/wumpz/swingx,13,0,0,3878,4,https://github.com/wumpz/swingx/blob/master/checkstyle.xml
https://github.com/alexvasilkov/Events,13,1,0,81,4,https://github.com/alexvasilkov/Events/blob/master/checkstyle.xml
https://github.com/oblac/jodd-json,13,2,0,12,2,https://github.com/oblac/jodd-json/blob/master/checkstyle.xml
https://github.com/ifinal-io/final-frameworks,13,1,1,1080,2,https://github.com/ifinal-io/final-frameworks/blob/main/checkstyle.xml
https://github.com/tballison/commoncrawl-fetcher-lite,13,0,0,149,2,https://github.com/tballison/commoncrawl-fetcher-lite/blob/main/checkstyle.xml
https://github.com/eneim/Decky,13,1,0,9,2,https://github.com/eneim/Decky/blob/master/checkstyle.xml
https://github.com/MoeraOrg/moera-commons,13,0,0,100,0,https://github.com/MoeraOrg/moera-commons/blob/master/checkstyle.xml
https://github.com/imDMK/DoubleJump,13,7,0,251,3,https://github.com/imDMK/DoubleJump/blob/main/checkstyle.xml
https://github.com/yahoo/smtp-client-nio,13,4,0,104,18,https://github.com/yahoo/smtp-client-nio/blob/master/checkstyle.xml
https://github.com/youngmonkeys/game-box,13,1,0,128,5,https://github.com/youngmonkeys/game-box/blob/master/checkstyle.xml
https://github.com/ydb-platform/yoj-project,13,25,8,232,12,https://github.com/ydb-platform/yoj-project/blob/main/checkstyle.xml
https://github.com/swimos/swim-runtime-java,13,0,0,356,5,https://github.com/swimos/swim-runtime-java/blob/main/checkstyle.xml
https://github.com/yandex-praktikum/java-filmorate,13,3,3,3,176,https://github.com/yandex-praktikum/java-filmorate/blob/main/checkstyle.xml
https://github.com/awslabs/amazon-qldb-driver-java,13,17,15,187,13,https://github.com/awslabs/amazon-qldb-driver-java/blob/master/checkstyle.xml
https://github.com/FabricCompatibilityLayers/Apron,13,7,0,309,4,https://github.com/FabricCompatibilityLayers/Apron/blob/b1.7.3/checkstyle.xml
https://github.com/friedhof/komunumo-testing,13,0,0,97,3,https://github.com/friedhof/komunumo-testing/blob/main/checkstyle.xml
https://github.com/kaaproject/avro-ui,12,0,0,122,9,https://github.com/kaaproject/avro-ui/blob/master/checkstyle.xml
https://github.com/mindee/mindee-api-java,12,1,0,290,1,https://github.com/mindee/mindee-api-java/blob/main/checkstyle.xml
https://github.com/ReviversMC/too-many-binds,12,7,0,121,6,https://github.com/ReviversMC/too-many-binds/blob/1.20.2/checkstyle.xml
https://github.com/nightfallai/nightfall-java-sdk,12,5,5,66,3,https://github.com/nightfallai/nightfall-java-sdk/blob/main/checkstyle.xml
https://github.com/MoeraOrg/moera-naming,12,0,0,109,0,https://github.com/MoeraOrg/moera-naming/blob/master/checkstyle.xml
https://github.com/bullhorn/dataloader,12,27,17,1130,1,https://github.com/bullhorn/dataloader/blob/master/checkstyle.xml
https://github.com/dm-drogeriemarkt/log-capture,12,0,0,164,2,https://github.com/dm-drogeriemarkt/log-capture/blob/master/checkstyle.xml
https://github.com/data-integrations/salesforce,12,14,14,260,29,https://github.com/data-integrations/salesforce/blob/develop/checkstyle.xml
https://github.com/AnastasiaDitrikh/java-explore-with-me,12,2,0,34,0,https://github.com/AnastasiaDitrikh/java-explore-with-me/blob/main/checkstyle.xml
https://github.com/WasiqB/coteafs-datasource,12,3,2,34,2,https://github.com/WasiqB/coteafs-datasource/blob/master/checkstyle.xml
https://github.com/cevheri/healthcare,12,9,9,68,10,https://github.com/cevheri/healthcare/blob/master/checkstyle.xml
https://github.com/ovh/serving-runtime,12,12,12,26,3,https://github.com/ovh/serving-runtime/blob/master/checkstyle.xml
https://github.com/ugcs/UgCS-GeoHammer,12,22,1,321,5,https://github.com/ugcs/UgCS-GeoHammer/blob/master/checkstyle.xml
https://github.com/vzurauskas/nereides-jackson,12,9,0,102,1,https://github.com/vzurauskas/nereides-jackson/blob/master/checkstyle.xml
https://github.com/youngmonkeys/ezyhttp,12,2,0,356,8,https://github.com/youngmonkeys/ezyhttp/blob/master/checkstyle.xml
https://github.com/grondag/darkness,12,25,1,103,27,https://github.com/grondag/darkness/blob/1.19/checkstyle.xml
https://github.com/yandex-praktikum/java-shareit,12,5,5,3,128,https://github.com/yandex-praktikum/java-shareit/blob/main/checkstyle.xml
https://github.com/Victor-Borisov/java-explore-with-me,11,1,0,28,0,https://github.com/Victor-Borisov/java-explore-with-me/blob/main/checkstyle.xml
https://github.com/DazedNConfused-/macata-launcher,11,7,0,102,1,https://github.com/DazedNConfused-/macata-launcher/blob/develop/checkstyle.xml
https://github.com/getindata/flink-spring,11,0,0,3,0,https://github.com/getindata/flink-spring/blob/main/checkstyle.xml
https://github.com/psobiech/opengr8on,11,2,2,139,1,https://github.com/psobiech/opengr8on/blob/develop/checkstyle.xml
https://github.com/MSmirnov2407/ExploreWithMe,11,2,0,38,0,https://github.com/MSmirnov2407/ExploreWithMe/blob/main/checkstyle.xml
https://github.com/GoodTimeStudio/Production-Line,11,1,1,584,9,https://github.com/GoodTimeStudio/Production-Line/blob/master/checkstyle.xml
https://github.com/spotify/Vandelay,11,1,1,32,1,https://github.com/spotify/Vandelay/blob/main/checkstyle.xml
https://github.com/siloxa/badgify,11,1,0,416,4,https://github.com/siloxa/badgify/blob/main/checkstyle.xml
https://github.com/derklaro/aerogel,11,8,7,401,1,https://github.com/derklaro/aerogel/blob/v3/checkstyle.xml
https://github.com/Black0nion/BlackOnion-Bot,11,27,11,968,3,https://github.com/Black0nion/BlackOnion-Bot/blob/main/checkstyle.xml
https://github.com/MrTroble/Open-Signals,11,1,1,2502,2,https://github.com/MrTroble/Open-Signals/blob/1.18-master/checkstyle.xml
https://github.com/ayltai/hknews,11,47,47,405,1,https://github.com/ayltai/hknews/blob/master/checkstyle.xml
https://github.com/self-xdsd/self-storage,11,2,2,413,6,https://github.com/self-xdsd/self-storage/blob/master/checkstyle.xml
https://github.com/aws-samples/amazon-cloudwatch-monitor-for-sap-netweaver,11,1,0,90,11,https://github.com/aws-samples/amazon-cloudwatch-monitor-for-sap-netweaver/blob/master/checkstyle.xml
https://github.com/Arakne/ArakneUtils,11,1,0,48,2,https://github.com/Arakne/ArakneUtils/blob/master/checkstyle.xml
https://github.com/IBM/platform-services-java-sdk,11,1,1,654,43,https://github.com/IBM/platform-services-java-sdk/blob/main/checkstyle.xml
https://github.com/jenkinsci/yaml-project-plugin,11,11,11,39,11,https://github.com/jenkinsci/yaml-project-plugin/blob/master/checkstyle.xml
https://github.com/arnaugarcia/sallefy,11,29,6,931,8,https://github.com/arnaugarcia/sallefy/blob/master/checkstyle.xml
https://github.com/UST-EDMM/edmm,11,1,0,320,6,https://github.com/UST-EDMM/edmm/blob/master/checkstyle.xml
https://github.com/kvverti/banner-plus-plus,11,4,1,83,7,https://github.com/kvverti/banner-plus-plus/blob/master/checkstyle.xml
https://github.com/Workday/autoparse-json,11,6,1,48,11,https://github.com/Workday/autoparse-json/blob/master/checkstyle.xml
https://github.com/CNAPS-MSA/book,11,7,7,31,7,https://github.com/CNAPS-MSA/book/blob/master/checkstyle.xml
